1.7-19	6.31	NA	9.694 8.749 0.945 0.486479235 9.2582010582 17.9843236269
1.7-20	5.58	-7.39	9.627 8.654 0.973 0.488120246 8.89414182939 17.7292379714
1.7-21	4.96	-5.83	10.036 8.83 1.206 0.613457993 7.32172470978 14.3938135956
1.7-22	5.86	-8.45	9.8 8.793 1.007 0.519004424 8.73187686197 16.9420521163
1.7-23	3.66	-5.9	9.796 8.53 1.266 0.693378912 6.73775671406 12.3020758958
1.7-24	6.46	-8.53	9.69 8.768 0.922 0.469529115 9.50976138829 18.6740283401
1.7-25	4.69	-5.83	9.711 8.532 1.179 0.583696946 7.23664122137 14.6171743033
1.7-26	5.03	-6.4	9.778 8.762 1.016 0.53676682 8.62401574803 16.3236617345
1.7-27	5.05	-7.74	9.739 8.691 1.048 0.530374448 8.2929389313 16.3865360271
1.7-28	6.63	-8.51	9.71 8.838 0.872 0.447782085 10.1353211009 19.7372791276
1.7-29	5.9	-8.56	9.887 8.922 0.965 0.482188269 9.24559585492 18.5031461228
1.7-30	6.97	-8.11	9.857 8.9 0.957 0.493230579 9.29989550679 18.044298912
1.7-31	5.28	-6.32	9.971 8.843 1.128 0.58130829 7.83953900709 15.2122378988
1.7-32	3.99	-6.12	9.784 8.598 1.186 0.648093758 7.24957841484 13.2665989972
1.7-33	6.76	-8.95	10.196 9.204 0.992 0.51038399 9.27822580645 18.0334810267
1.7-34	7.37	-8.84	10.127 9.073 1.054 0.541481707 8.60815939279 16.7558753744
1.7-35	5.6	-7.61	9.764 8.701 1.063 0.530831087 8.18532455315 16.3912781544
1.7-36	5.93	-7.62	10.462 9.284 1.178 0.621623339 7.88115449915 14.935089173
1.7-37	7.54	-9.27	10.672 9.643 1.029 0.531445351 9.37123420797 18.1448571934
1.7-38	6.81	-7.95	10.582 9.445 1.137 0.5766849 8.30694810906 16.378094866
1.7-39	6.19	-8	9.871 8.846 1.025 0.524523256 8.63024390244 16.8648384963
1.7-40	4.9	-7.28	10.27 8.995 1.275 0.695869681 7.05490196078 12.9262708889
1.8-01	1.12	-5.93	8.374 6.97 1.404 0.680176239 4.96438746439 10.2473441446
1.8-02	3.04	-4.86	8.473 7.221 1.252 0.623077917 5.76757188498 11.5892407723
1.8-03	2.83	-5.11	8.692 7.354 1.338 0.656590251 5.49626307922 11.2002881383
1.8-04	3.44	-5.25	8.626 7.36 1.266 0.623600894 5.81358609795 11.8024205398
1.8-05	1.67	-6.1	8.577 7.175 1.402 0.678362513 5.11768901569 10.5769405922
1.8-06	2.35	-5.04	8.939 7.507 1.432 0.685255147 5.24231843575 10.9550435817
1.8-07	2	-6.27	8.688 7.286 1.402 0.706275344 5.19686162625 10.3160899809
1.8-08	4.27	-6.56	9.139 7.814 1.325 0.642020919 5.89735849057 12.1709429845
1.8-09	3.61	-5.27	9.069 7.76 1.309 0.647684747 5.9281894576 11.9811374839
1.8-10	2.88	-5.56	8.831 7.527 1.304 0.629500263 5.7722392638 11.9571038209
1.8-11	2.26	-6.23	8.763 7.426 1.337 0.652710179 5.55422587883 11.3771781702
1.8-12	0.97	-7.04	9.192 7.449 1.743 0.904455541 4.27366609294 8.23589404048
1.8-13	4.07	-6.67	9.22 7.889 1.331 0.64586616 5.92712246431 12.2146049578
1.8-14	2.68	-5.36	9.186 7.799 1.387 0.663717917 5.62292718097 11.7504738086
1.8-15	4.67	-7.5	9.278 8.018 1.26 0.615992478 6.36349206349 13.0163927099
1.8-16	2.9	-5.02	9.184 7.828 1.356 0.651607331 5.77286135693 12.0133700583
1.8-17	4.59	-7.41	9.343 8.102 1.241 0.601059161 6.52860596293 13.4795383312
1.8-18	3.24	-5.3	9.148 7.838 1.31 0.659063572 5.98320610687 11.8926312013
1.8-19	4.84	-7.44	9.623 8.396 1.227 0.599444204 6.84270578647 14.0063077497
1.8-20	4.11	-7.06	9.487 8.186 1.301 0.63140818 6.29208301307 12.9646720763
1.8-21	3.49	-5.44	9.047 7.591 1.456 0.707201978 5.2135989011 10.7338500685
1.8-22	4.39	-7.51	9.278 8.102 1.176 0.570053625 6.88945578231 14.2126979721
1.8-23	2.2	-5.99	9.545 7.954 1.591 0.827819793 4.99937146449 9.60837137171
1.8-24	5	-7.54	9.246 8.073 1.173 0.571292037 6.88235294118 14.1311264242
1.8-25	3.23	-5.46	9.0 7.589 1.411 0.671940181 5.37845499646 11.294160127
1.8-26	3.56	-5.8	9.318 8.047 1.271 0.630274387 6.33123524784 12.7674552004
1.8-27	3.58	-7.13	9.339 8.063 1.276 0.612926346 6.31896551724 13.154924817
1.8-28	5.17	-8.01	9.64 8.444 1.196 0.585280127 7.0602006689 14.4272795375
1.8-29	4.44	-7.76	9.488 8.267 1.221 0.583041289 6.77067977068 14.1790987293
1.8-30	5.5	-8.89	9.685 8.469 1.216 0.591916078 6.96463815789 14.3077715149
1.8-31	3.82	-5.73	9.22 8.044 1.176 0.575289922 6.84013605442 13.9825150631
1.8-32	2.52	-5.86	9.484 8.026 1.458 0.761975526 5.50480109739 10.5331467037
1.8-33	5.3	-8.53	9.569 8.373 1.196 0.584426457 7.0008361204 14.3268667934
1.8-34	5.9	-9.12	9.594 8.457 1.137 0.551979117 7.43799472296 15.3212317994
1.8-35	4.13	-7.16	9.576 8.235 1.341 0.643335477 6.14093959732 12.8004754819
1.8-36	4.47	-7.42	9.457 8.224 1.233 0.616672723 6.6699107867 13.3360852414
1.8-37	6.08	-9.29	9.95 8.758 1.192 0.581109038 7.34731543624 15.0711818734
1.8-38	5.35	-8.88	9.746 8.526 1.22 0.596622698 6.98852459016 14.2904385445
1.8-39	4.73	-7.6	9.627 8.356 1.271 0.623806771 6.5743509048 13.3951736154
1.8-40	3.43	-6.5	9.848 8.327 1.521 0.791166033 5.47468770546 10.5249715643
1.9-01	1.54	-5.52	8.692 7.145 1.547 0.70784283 4.61861667744 10.0940487029
1.9-02	3.46	-5	8.879 7.466 1.413 0.65725631 5.28379334749 11.3593432066
1.9-03	3.26	-5.1	8.816 7.466 1.35 0.630157415 5.53037037037 11.847833291
1.9-04	3.86	-5.39	9.244 7.777 1.467 0.681395632 5.30129516019 11.4133399669
1.9-05	2.09	-5.66	8.954 7.439 1.515 0.692513956 4.9102310231 10.7420217824
1.9-06	2.77	-5.11	9.003 7.579 1.424 0.649639512 5.32233146067 11.6664701885
1.9-07	2.43	-5.84	8.864 7.464 1.4 0.668538601 5.33142857143 11.1646507604
1.9-08	4.69	-6.58	9.168 7.828 1.34 0.612753035 5.84179104478 12.7751305222
1.9-09	4.03	-5.32	9.479 8.049 1.43 0.66177359 5.62867132867 12.1627700495
1.9-10	3.3	-5.58	9.05 7.654 1.396 0.639832875 5.48280802292 11.962498801
1.9-11	2.68	-5.79	9.181 7.712 1.469 0.683770629 5.2498298162 11.2786359532
1.9-12	1.39	-6.59	9.232 7.529 1.703 0.854143563 4.42102172637 8.81467744551
1.9-13	4.49	-6.49	9.499 8.087 1.412 0.64915069 5.72733711048 12.4578162275
1.9-14	3.1	-5.38	9.192 7.813 1.379 0.62283361 5.66569978245 12.5442812889
1.9-15	5.09	-6.93	9.294 7.994 1.3 0.593137368 6.14923076923 13.4774850335
1.9-16	3.32	-5.05	9.637 8.163 1.474 0.673395425 5.53799185889 12.1221494785
1.9-17	5.01	-6.99	9.438 8.163 1.275 0.58037313 6.40235294118 14.065089471
1.9-18	3.66	-5.16	9.278 7.925 1.353 0.647160943 5.85735402809 12.2457946292
1.9-19	5.26	-6.97	9.527 8.218 1.309 0.598912747 6.27807486631 13.7215312934
1.9-20	4.54	-6.64	9.788 8.353 1.435 0.655712008 5.82090592334 12.7388242065
1.9-21	3.91	-5.33	9.502 8.105 1.397 0.644384442 5.80171796707 12.5778952311
1.9-22	4.81	-6.97	9.752 8.371 1.381 0.636482235 6.06154960174 13.1519774468
1.9-23	2.62	-5.71	9.73 8.1 1.63 0.803799735 4.96932515337 10.0771369376
1.9-24	5.42	-7.35	9.845 8.54 1.305 0.597525997 6.54406130268 14.2922651782
1.9-25	3.65	-5.45	9.73 8.275 1.455 0.642827724 5.68728522337 12.8728113164
1.9-26	3.98	-5.57	9.663 8.329 1.334 0.621436475 6.24362818591 13.4028180435
1.9-27	4.01	-6.9	9.852 8.429 1.423 0.643780437 5.92340126493 13.0929731871
1.9-28	5.59	-7.34	9.831 8.551 1.28 0.583086714 6.68046875 14.6650571771
1.9-29	4.86	-7.14	9.722 8.438 1.284 0.581912405 6.57165109034 14.5004642065
1.9-30	5.92	-7.96	9.847 8.51 1.337 0.615360733 6.36499626028 13.8292866991
1.9-31	4.24	-5.64	9.881 8.478 1.403 0.640446965 6.04276550249 13.2376300667
1.9-32	2.94	-5.71	9.793 8.194 1.599 0.787668408 5.12445278299 10.4028546997
1.9-33	5.72	-7.88	9.875 8.588 1.287 0.602620365 6.67288267288 14.2510948829
1.9-34	6.33	NA	10.065 8.784 1.281 0.590222039 6.85714285714 14.8825347405
1.9-35	4.56	-6.64	9.934 8.526 1.408 0.639001463 6.05539772727 13.3426924564
1.9-36	4.89	-6.93	9.867 8.513 1.354 0.643720483 6.28729689808 13.2246840435
1.9-37	6.5	NA	10.132 8.893 1.239 0.570398533 7.17756255044 15.590853562
1.9-38	5.77	-8.27	10.148 8.825 1.323 0.607595489 6.67044595616 14.5244659642
1.9-39	5.15	-6.85	10.261 8.818 1.443 0.66629901 6.11088011088 13.2342985171
1.9-40	3.85	-6.36	10.289 8.652 1.637 0.811674126 5.28527794746 10.6594502927
2.1-01H	1.83	-6.76	7.708 6.46 1.248 0.663814293 5.17628205128 9.73163739938
2.1-01Me	2.03	-5.54	7.906 6.715 1.191 0.62763606 5.63811922754 10.698875396
2.1-02H	2.23	-6.39	7.839 6.586 1.253 0.668004835 5.25618515563 9.85921007593
2.1-02Me	2.44	-5.15	7.99 6.84 1.15 0.598936477 5.94782608696 11.4202428182
2.1-03H	0.46	-8	7.785 6.425 1.36 0.70845925 4.72426470588 9.06897609143
2.1-03Me	0.67	-7.17	8.011 6.753 1.258 0.634797697 5.3680445151 10.6380348132
2.1-04H	2.14	-6.11	8.738 7.388 1.35 0.71599346 5.47259259259 10.3185300045
2.1-04Me	2.34	-4.99	8.847 7.687 1.16 0.607469651 6.62672413793 12.6541301073
2.1-05H	3.38	-5.23	8.421 7.295 1.126 0.597969425 6.47868561279 12.199620407
2.1-05Me	3.59	-4.89	8.51 7.37 1.14 0.593866769 6.4649122807 12.4101909464
2.1-06H	2.54	-5.7	8.669 7.443 1.226 0.652163869 6.07096247961 11.4127757666
2.1-06Me	2.75	-4.83	8.834 7.714 1.12 0.577083422 6.8875 13.3672181628
2.1-07H	0.77	-7.57	8.686 7.3 1.386 0.719573164 5.26695526696 10.1449030692
2.1-07Me	0.98	-6.61	8.774 7.546 1.228 0.618447832 6.14495114007 12.2015141934
2.1-08H	3.79	-5	8.438 7.338 1.1 0.583760005 6.67090909091 12.5702342352
2.1-08Me	3.99	-5.07	8.742 7.715 1.027 0.528133405 7.51217137293 14.6080515396
2.1-09H	2.02	-6.37	8.54 7.147 1.393 0.723325523 5.13065326633 9.88075185064
2.1-09Me	2.22	-5.47	8.61 7.454 1.156 0.580822554 6.44809688581 12.8335236789
2.1-10H	2.83	-5.5	8.34 7.023 1.317 0.655996645 5.33257403189 10.7058474362
2.1-10Me	3.04	-4.89	8.618 7.336 1.282 0.627443373 5.72230889236 11.6918917558
2.1-11H	3.23	-5.19	8.389 7.06 1.329 0.669557572 5.3122648608 10.5442762434
2.1-11Me	3.44	-4.93	8.55 7.301 1.249 0.613313603 5.8454763811 11.9041872939
2.1-12H	1.46	-6.54	8.301 6.863 1.438 0.71304767 4.77260083449 9.62488244299
2.1-12Me	1.67	-5.93	8.541 7.111 1.43 0.686499855 4.97272727273 10.3583415906
2.1-13H	3.69	-4.92	9.326 8.212 1.114 0.590667127 7.37163375224 13.9029237021
2.1-13Me	3.9	-5.08	9.513 8.499 1.014 0.525699017 8.38165680473 16.1670456386
2.1-14H	4.1	-4.87	9.518 8.352 1.166 0.61687051 7.16295025729 13.539308274
2.1-14Me	4.3	-5.39	9.539 8.555 0.984 0.504163409 8.69410569106 16.9687046844
2.1-15H	2.33	-6.04	9.253 8.032 1.221 0.630887127 6.57821457821 12.7312789503
2.1-15Me	2.53	-5.07	9.697 8.503 1.194 0.60298166 7.12144053601 14.1015897565
2.1-16H	4.39	-5.09	9.054 7.8 1.254 0.631257004 6.22009569378 12.3562985449
2.1-16Me	4.59	-6.06	9.146 7.962 1.184 0.582394179 6.72466216216 13.6711531246
2.1-17H	4.79	-5.41	9.11 7.893 1.217 0.611221196 6.48562037798 12.9134919595
2.1-17Me	5	-6.65	9.102 7.923 1.179 0.568630745 6.72010178117 13.9334710085
2.1-18H	3.02	-5.34	8.93 7.614 1.316 0.649410134 5.78571428571 11.7244859625
2.1-18Me	3.23	-5.03	9.057 7.736 1.321 0.631357693 5.85616956851 12.2529591162
2.2-01Me	2.03	-5.4	7.692 6.548 1.144 0.59560389 5.72377622378 10.9938838714
2.2-02H	1.83	-6.52	7.581 6.373 1.208 0.640656763 5.27566225166 9.94760434614
2.2-02Me	2.44	-5.05	7.775 6.65 1.125 0.583944227 5.91111111111 11.3880738819
2.2-03H	2.23	-6.11	7.716 6.485 1.231 0.650906994 5.26807473599 9.96302092277
2.2-03Me	0.67	-6.76	7.716 6.46 1.256 0.636890065 5.14331210191 10.1430377941
2.2-04H	0.46	-7.62	7.67 6.333 1.337 0.690381047 4.73672400898 9.17319504572
2.2-04Me	2.34	-4.97	8.255 7.198 1.057 0.551075696 6.80983916746 13.0617264602
2.2-05H	2.14	-5.84	8.189 7.063 1.126 0.594405123 6.27264653641 11.8824682472
2.2-05Me	3.59	-5.04	8.421 7.483 0.938 0.483418327 7.9776119403 15.4793469384
2.2-06H	3.38	-5.13	8.344 7.22 1.124 0.5926244 6.42348754448 12.1830960723
2.2-06Me	2.75	-4.88	8.284 7.162 1.122 0.581218274 6.38324420677 12.3223930155
2.2-07H	2.54	-5.49	8.425 7.261 1.164 0.612579021 6.23797250859 11.8531646548
2.2-07Me	0.98	-6.19	8.251 7.031 1.22 0.617024656 5.7631147541 11.3950065555
2.2-08H	0.77	-7	8.356 7.075 1.281 0.658366588 5.52302888368 10.7462926111
2.2-08Me	3.99	-5.37	8.486 7.473 1.013 0.522180594 7.37709772952 14.3111407928
2.2-09H	3.79	-4.96	8.413 7.295 1.118 0.587896565 6.52504472272 12.4086453882
2.2-09Me	2.22	-5.18	8.344 7.174 1.17 0.585660067 6.13162393162 12.2494265944
2.2-10H	2.02	-5.95	8.334 7.08 1.254 0.644762466 5.64593301435 10.9807880783
2.2-10Me	3.04	-4.91	8.15 6.768 1.382 0.675170346 4.89725036179 10.0241369309
2.2-11H	2.83	-5.32	8.312 6.698 1.614 0.800285969 4.14993804213 8.36950822513
2.2-11Me	3.44	-5.12	8.199 6.84 1.359 0.665295648 5.03311258278 10.2811434594
2.2-12H	3.23	-5.1	8.376 6.787 1.589 0.78515018 4.27123977344 8.64420613137
2.2-12Me	1.67	-5.54	8.181 6.678 1.503 0.72297277 4.44311377246 9.23686240631
2.2-13H	1.46	-6.34	8.306 6.578 1.728 0.842165556 3.80671296296 7.81081576317
2.2-13Me	3.9	-5.48	8.986 8.065 0.921 0.47622306 8.75678610206 16.9353411823
2.2-14H	3.69	-4.95	8.945 7.958 0.987 0.518832576 8.06281661601 15.3382813033
2.2-14Me	4.3	-5.86	8.992 8.016 0.976 0.500555315 8.2131147541 16.0142141334
2.2-15H	4.1	-5.03	9.143 8.052 1.091 0.57136404 7.38038496792 14.0925914764
2.2-15Me	2.53	-5	8.942 7.828 1.114 0.561663438 7.02692998205 13.9371721041
2.2-16H	2.33	-5.44	8.977 7.781 1.196 0.613160808 6.50585284281 12.6899826252
2.2-16Me	4.59	-6.67	8.981 7.66 1.321 0.640553155 5.79863739591 11.9584142865
2.2-17H	4.39	-5.24	9.101 7.566 1.535 0.755303138 4.92899022801 10.0171700862
2.2-17Me	5	-7.31	9.044 7.733 1.311 0.635234095 5.89855072464 12.1734649649
2.2-18H	4.79	-5.71	9.114 7.57 1.544 0.76196272 4.90284974093 9.9348692545
2.2-18Me	3.23	-5.19	8.887 7.446 1.441 0.687731228 5.16724496877 10.8269040242
2.2-19H	3.02	-5.1	9.038 7.378 1.66 0.804695946 4.44457831325 9.16868046456
2.3-01H	1.83	-6.48	7.404 6.14 1.264 0.680682741 4.85759493671 9.02035504967
2.3-01Me	2.03	-5.76	7.765 6.529 1.236 0.647671617 5.28236245955 10.0807258318
2.3-02H	2.23	-6.48	7.926 6.607 1.319 0.701701136 5.00909780136 9.41568947382
2.3-02Me	2.44	-5.32	8.01 6.779 1.231 0.644167763 5.50690495532 10.5236560868
2.3-03H	0.46	-8.88	7.462 6.067 1.395 0.731638161 4.34910394265 8.29235040407
2.3-03Me	0.67	-7.56	7.65 6.312 1.338 0.67983918 4.71748878924 9.28454873695
2.3-04H	2.14	-6.45	8.477 7.178 1.299 0.695260791 5.52578906851 10.3241835192
2.3-04Me	2.34	-5.23	8.985 7.7 1.285 0.673894055 5.99221789883 11.4261283994
2.3-05H	3.38	-5.53	8.258 7.072 1.186 0.637520117 5.9629005059 11.0929832823
2.3-05Me	3.59	-5.22	8.528 7.499 1.029 0.536915996 7.28765792031 13.9668031049
2.3-06H	2.54	-5.96	9.108 7.721 1.387 0.734016569 5.56669069935 10.5188361218
2.3-06Me	2.75	-4.97	8.972 7.736 1.236 0.642437902 6.25889967638 12.0416307567
2.3-07H	0.77	-7.92	8.859 7.37 1.489 0.774143973 4.94963062458 9.5201929577
2.3-07Me	0.98	-7.04	8.888 7.521 1.367 0.696824757 5.50182882224 10.7932445345
2.3-08H	3.79	-5.28	8.52 7.288 1.232 0.659123002 5.91558441558 11.0571167717
2.3-08Me	3.99	-5.1	8.48 7.346 1.134 0.589218665 6.47795414462 12.4673579375
2.3-09H	2.02	-7.24	8.182 6.922 1.26 0.657142558 5.49365079365 10.5334830559
2.3-09Me	2.22	-6.73	8.62 7.384 1.236 0.635569851 5.97411003236 11.6179204982
2.3-10H	2.83	-5.68	8.246 6.828 1.418 0.713850261 4.81523272214 9.56503117395
2.3-10Me	3.04	-5.14	8.189 6.978 1.211 0.600596714 5.76218001652 11.6184451852
2.3-11H	3.23	-5.39	8.355 6.753 1.602 0.807242931 4.21535580524 8.36551147204
2.3-11Me	3.44	-5.09	7.933 6.532 1.401 0.689956317 4.66238401142 9.46726602693
2.3-12H	1.46	-7.03	8.207 6.705 1.502 0.74241797 4.46404793609 9.03130079139
2.3-12Me	1.67	-6.54	8.738 7.221 1.517 0.729735 4.76005273566 9.89537297786
2.3-13H	3.69	-5.29	9.209 7.99 1.219 0.650053065 6.55455291222 12.2913042491
2.3-13Me	3.9	-5.09	9.525 8.424 1.101 0.570425486 7.65122615804 14.7679236057
2.3-14H	4.1	-5.14	9.157 7.962 1.195 0.635740952 6.66276150628 12.5239690395
2.3-14Me	4.3	-5.1	9.403 8.414 0.989 0.511284548 8.50758341759 16.4565896484
2.3-15H	2.33	-6.85	9.156 7.849 1.307 0.678031606 6.00535577659 11.5761565251
2.3-15Me	2.53	-6.27	9.519 8.322 1.197 0.605859428 6.95238095238 13.7358595334
2.3-16H	4.39	-5.39	8.508 6.919 1.589 0.797222146 4.35431088735 8.67888584721
2.3-16Me	4.59	-5.5	9.486 8.1 1.386 0.667581666 5.84415584416 12.1333469934
2.3-17H	4.79	-5.64	8.986 7.847 1.139 0.57722248 6.88937664618 13.5944116383
2.3-17Me	5	-5.95	8.61 7.175 1.435 0.718671768 5.0 9.9836953662
2.3-18H	3.02	-6.17	9.249 7.765 1.484 0.7200845 5.23247978437 10.7834566638
2.3-18Me	3.23	-6.17	8.549 6.996 1.553 0.763157754 4.50482936252 9.16717410435
2.4-01H	1.83	-6.84	7.204 5.942 1.262 0.677163597 4.70839936609 8.77483672531
2.4-01Me	2.03	-6.43	7.686 6.439 1.247 0.652048751 5.16359262229 9.87502850074
2.4-02H	2.23	-6.65	7.184 5.932 1.252 0.667039015 4.73801916933 8.89303304095
2.4-02Me	2.44	-5.98	7.667 6.573 1.094 0.568563162 6.00822669104 11.5607208474
2.4-03H	0.46	-8.8	7.125 5.812 1.313 0.689070207 4.42650418888 8.4345541876
2.4-03Me	0.67	-7.92	7.642 6.322 1.32 0.666057114 4.78939393939 9.49167851693
2.4-04H	2.14	-5.97	7.986 6.805 1.181 0.629597085 5.76206604572 10.8084998519
2.4-04Me	2.34	-5.79	7.941 6.684 1.257 0.653419863 5.31742243437 10.2292574476
2.4-05H	3.38	-5.41	8.327 7.047 1.28 0.67222321 5.50546875 10.4831250917
2.4-05Me	3.59	-5.34	8.339 7.174 1.165 0.60538723 6.15793991416 11.8502664815
2.4-06H	2.54	-5.86	7.969 6.806 1.163 0.615760419 5.85210662081 11.0530001442
2.4-06Me	2.75	-5.47	8.181 6.968 1.213 0.631323622 5.74443528442 11.0371285933
2.4-07H	0.77	-7.84	8.028 6.72 1.308 0.676681706 5.1376146789 9.93081376431
2.4-07Me	0.98	-7.33	8.057 6.759 1.298 0.656772802 5.20724191063 10.2912300561
2.4-08H	3.79	-5.3	8.193 6.978 1.215 0.645532773 5.74320987654 10.8096758087
2.4-08Me	3.99	-5.16	8.412 7.274 1.138 0.588070439 6.39191564148 12.3692665327
2.4-09H	2.02	-6.99	8.221 6.901 1.32 0.684758452 5.22803030303 10.0780063099
2.4-09Me	2.22	-6.92	8.162 6.845 1.317 0.671204571 5.19741837509 10.1980831117
2.4-10H	2.83	-5.67	8.317 6.879 1.438 0.715611336 4.78372739917 9.61275996332
2.4-10Me	3.04	-5.45	8.374 6.908 1.466 0.712783726 4.71214188267 9.691579294
2.4-11H	3.23	-5.56	8.294 6.822 1.472 0.733596633 4.63451086957 9.29938837383
2.4-11Me	3.44	-5.31	8.78 7.422 1.358 0.655776218 5.46539027982 11.3178852729
2.4-12H	1.46	-7.23	8.237 6.689 1.548 0.754015019 4.32105943152 8.87117607932
2.4-12Me	1.67	-6.66	8.663 7.326 1.337 0.646692695 5.4794315632 11.3284100109
2.4-13H	3.69	-5.19	9.099 7.974 1.125 0.593526117 7.088 13.4349606051
2.4-13Me	3.9	-5.16	8.831 7.662 1.169 0.608192343 6.55431993157 12.597988265
2.4-14H	4.1	-5.22	8.813 7.672 1.141 0.601131394 6.72392638037 12.7626007834
2.4-14Me	4.3	-5.15	9.239 8.141 1.098 0.570633094 7.41438979964 14.2666103414
2.4-15H	2.33	-6.33	9.035 7.697 1.338 0.691727579 5.75261584454 11.1272128417
2.4-15Me	2.53	-6.52	9.212 8.028 1.184 0.60334439 6.78040540541 13.3058335058
2.4-16H	4.39	-5.43	9.321 7.866 1.455 0.718270153 5.40618556701 10.9513112401
2.4-16Me	4.59	-5.45	9.152 7.737 1.415 0.685122678 5.46784452297 11.292868049
2.4-17H	4.79	-5.62	9.326 7.774 1.552 0.772550478 5.00902061856 10.062772882
2.4-17Me	5	-5.8	9.116 7.738 1.378 0.67007208 5.61538461538 11.5480113721
2.4-18H	3.02	-5.9	9.1 7.608 1.492 0.720203665 5.09919571046 10.5636785395
2.4-18Me	3.23	-6.27	9.378 7.91 1.468 0.704819429 5.38828337875 11.2227326242
2.5-01H	1.83	-6.25	7.674 6.367 1.307 0.701130965 4.8714613619 9.08104236988
2.5-01Me	2.03	-5.3	7.948 6.868 1.08 0.563871181 6.35925925926 12.1800869266
2.5-02H	2.23	-5.9	7.677 6.429 1.248 0.667488892 5.15144230769 9.63162095587
2.5-02Me	2.44	-5.01	8.056 6.967 1.089 0.568153712 6.39761248852 12.2625265889
2.5-03H	0.46	-7.48	7.725 6.336 1.389 0.725779321 4.56155507559 8.72992632426
2.5-03Me	0.67	-6.93	8.049 6.812 1.237 0.630143404 5.50687146322 10.810237728
2.5-04H	2.14	-5.58	8.564 7.289 1.275 0.679486683 5.7168627451 10.7272153853
2.5-04Me	2.34	-4.91	8.798 7.707 1.091 0.570151238 7.06416131989 13.5174660447
2.5-05H	3.38	-5.05	8.314 7.159 1.155 0.627704461 6.19826839827 11.4050487846
2.5-05Me	3.59	-4.85	8.646 7.694 0.952 0.497038268 8.08193277311 15.4796934066
2.5-06H	2.54	-5.29	8.568 7.302 1.266 0.672643853 5.76777251185 10.8556704524
2.5-06Me	2.75	-4.83	8.956 7.862 1.094 0.570408848 7.18647166362 13.7830961556
2.5-07H	0.77	-6.81	8.682 7.291 1.391 0.720216874 5.24155283968 10.1233395984
2.5-07Me	0.98	-6.27	8.84 7.63 1.21 0.614551827 6.30578512397 12.4155517318
2.5-08H	3.79	-4.96	8.38 7.214 1.166 0.622478694 6.18696397942 11.5891516762
2.5-08Me	3.99	-5.01	8.86 7.871 0.989 0.514254106 7.95854398382 15.3056629168
2.5-09H	2.02	-6.04	8.438 7.137 1.301 0.672404961 5.4857801691 10.6141394159
2.5-09Me	2.22	-5.46	8.643 7.557 1.086 0.549412791 6.95856353591 13.7546852272
2.5-10H	2.83	-5.07	8.451 7.044 1.407 0.7072347 5.00639658849 9.95991853906
2.5-10Me	3.04	-4.84	8.609 7.413 1.196 0.595758613 6.19816053512 12.4429590076
2.5-11H	3.23	-5.01	8.37 7.001 1.369 0.690809565 5.11395178963 10.1344861952
2.5-11Me	3.44	-4.99	8.729 7.525 1.204 0.594460851 6.25 12.6585291316
2.5-12H	1.46	-5.89	8.272 6.798 1.474 0.732047708 4.61194029851 9.28628001387
2.5-12Me	1.67	-5.54	8.89 7.49 1.4 0.672350814 5.35 11.1400177467
2.5-13H	3.69	-4.94	9.266 8.079 1.187 0.640564737 6.80623420388 12.6123083794
2.5-13Me	3.9	-5.08	9.565 8.579 0.986 0.514697875 8.70081135903 16.6680307355
2.5-14H	4.1	-5.02	9.277 8.129 1.148 0.60961919 7.08101045296 13.3345539861
2.5-14Me	4.3	-5.35	9.775 8.745 1.03 0.532398706 8.49029126214 16.4256597573
2.5-15H	2.33	-5.56	9.545 8.197 1.348 0.692108625 6.08086053412 11.8435166156
2.5-15Me	2.53	-5.08	9.709 8.561 1.148 0.577761365 7.45731707317 14.8175363024
2.5-16H	4.39	-5.26	8.888 7.649 1.239 0.617995781 6.17352703793 12.3771071505
2.5-16Me	4.59	-5.81	9.492 8.345 1.147 0.560766368 7.27550130776 14.881420278
2.5-17H	4.79	-5.61	8.93 7.687 1.243 0.621977334 6.18423169751 12.3589712676
2.5-17Me	5	-6.37	9.368 8.231 1.137 0.554716616 7.23922603342 14.8382070459
2.5-18H	3.02	-5.15	8.925 7.548 1.377 0.673610938 5.48148148148 11.2052812302
2.5-18Me	3.23	-5	9.313 8.066 1.247 0.602434048 6.46832397755 13.3890174813
2.6-01H	1.83	-5.99	7.496 6.238 1.258 0.675658664 4.9586645469 9.23247244854
2.6-01Me	2.03	-5.13	7.725 6.575 1.15 0.596288539 5.71739130435 11.0265409612
2.6-02H	2.23	-5.58	7.659 6.454 1.205 0.647747191 5.35601659751 9.96376377956
2.6-02Me	2.44	-4.91	7.935 6.836 1.099 0.573965192 6.22020018198 11.9101299091
2.6-03H	0.46	-7.39	7.555 6.219 1.336 0.700526809 4.65494011976 8.87760456859
2.6-03Me	0.67	-6.6	7.841 6.627 1.214 0.616177666 5.45881383855 10.7550149343
2.6-04H	2.14	-5.26	8.136 6.857 1.279 0.682922508 5.36121970289 10.0406706759
2.6-04Me	2.34	-4.85	8.487 7.455 1.032 0.542021902 7.2238372093 13.7540567503
2.6-05H	3.38	-4.81	8.206 6.967 1.239 0.67334263 5.62308313156 10.3468868442
2.6-05Me	3.59	-5.11	8.365 7.283 1.082 0.573527722 6.73105360444 12.6986015159
2.6-06H	2.54	-5.02	9.147 7.784 1.363 0.696855193 5.71093176816 11.1701829565
