hepta_1554_1                     -20.6260                2.2991              0.2299
hepta_1555_1                     -29.1993                3.2944              0.3294
hepta_1556_1                     -28.9330                5.5258              0.5526
hepta_1557_1                     -38.7467                4.5523              0.4552
hepta_1558_1                     -39.6040                4.1406              0.4141
hepta_1559_1                     -37.3756                6.6730              0.6673
hepta_1560_1                     -24.5921                3.8712              0.3871
hepta_156_1                     -26.2377                2.7322              0.2732
hepta_1562_1                     -44.0590                4.1191              0.4119
hepta_1563_1                     -35.4178                3.3731              0.3373
hepta_1565_1                     -28.8705                3.3040              0.3304
hepta_1567_1                     -17.4754                3.4729              0.3473
hepta_1568_1                     -34.5858                2.1901              0.2190
hepta_1569_1                     -38.2875                4.7330              0.4733
hepta_1570_1                     -22.9877                1.2828              0.1283
hepta_157_1                     -32.5927                5.1667              0.5167
hepta_1572_1                     -37.8490                5.9842              0.5984
hepta_1574_1                     -29.7549                3.6381              0.3638
hepta_1575_1                     -26.9434                3.9656              0.3966
hepta_1576_1                     -22.7070                2.8586              0.2859
hepta_1578_1                     -26.7025                2.8727              0.2873
hepta_1579_1                     -21.9264                3.3989              0.3399
hepta_1581_1                     -23.1906                2.8614              0.2861
hepta_158_1                     -33.3545                3.9650              0.3965
hepta_1584_1                     -23.1705                3.0548              0.3055
hepta_1585_1                     -37.3725                3.6890              0.3689
hepta_1586_1                     -48.2935                4.2207              0.4221
hepta_1589_1                     -22.7877                1.8556              0.1856
hepta_1591_1                     -34.8497                2.3788              0.2379
hepta_159_1                     -35.3020                5.4319              0.5432
hepta_1592_1                     -20.3948                2.2982              0.2298
hepta_1593_1                     -45.4615                7.9929              0.7993
hepta_1594_1                     -37.6055                4.2066              0.4207
hepta_1595_1                     -25.4225                3.8522              0.3852
hepta_1597_1                     -33.4180                3.5556              0.3556
hepta_1598_1                     -41.0236                3.0891              0.3089
hepta_1599_1                     -23.1707                2.6943              0.2694
hepta_1600_1                     -29.2286                2.8216              0.2822
hepta_1601_1                     -25.0645                2.2407              0.2241
hepta_160_1                     -23.2392                2.3514              0.2351
hepta_1602_1                     -29.6714                2.6245              0.2625
hepta_1603_1                     -27.6837                3.5415              0.3541
hepta_1604_1                     -33.7934                3.3358              0.3336
hepta_1606_1                     -31.2807                1.9690              0.1969
hepta_1607_1                     -38.2339                5.2600              0.5260
hepta_1608_1                     -40.3600                3.7599              0.3760
hepta_1609_1                     -32.0621                3.0588              0.3059
hepta_1610_1                     -30.1543                6.1159              0.6116
hepta_1611_1                     -42.0837                5.2944              0.5294
hepta_161_1                     -31.2468               11.4702              1.1470
hepta_1612_1                     -22.5739                2.9263              0.2926
hepta_1614_1                     -30.4126                3.4376              0.3438
hepta_1615_1                     -26.2452                2.2852              0.2285
hepta_1616_1                     -28.0245                3.2101              0.3210
hepta_1617_1                     -23.8669                2.0240              0.2024
hepta_1618_1                     -41.4457                3.1389              0.3139
hepta_1619_1                     -17.2537                1.4967              0.1497
hepta_16_1                     -16.0603                1.8610              0.1861
hepta_1620_1                     -24.6658                2.6537              0.2654
hepta_1621_1                     -39.3123                6.3982              0.6398
hepta_162_1                     -20.4830                2.7580              0.2758
hepta_1623_1                     -33.6360                4.3776              0.4378
hepta_1624_1                     -34.0622                2.3608              0.2361
hepta_1626_1                     -20.4384                2.4745              0.2475
hepta_1627_1                     -34.1622                2.7281              0.2728
hepta_1628_1                     -22.2602                2.7639              0.2764
hepta_1629_1                     -36.1858                2.9294              0.2929
hepta_1630_1                     -27.6670                6.1833              0.6183
hepta_1631_1                     -42.2833                3.3447              0.3345
hepta_163_1                     -41.4725                4.8384              0.4838
hepta_1632_1                     -17.5783                2.5986              0.2599
hepta_1633_1                     -21.5839                3.4392              0.3439
hepta_1634_1                     -25.1429                3.5264              0.3526
hepta_1635_1                     -28.2120                3.4809              0.3481
hepta_1636_1                     -44.6454                2.7055              0.2706
hepta_1637_1                     -42.6778                5.6473              0.5647
hepta_1638_1                     -27.5259                2.3728              0.2373
hepta_1639_1                     -43.3578                3.1605              0.3161
hepta_1640_1                     -29.1597                4.2096              0.4210
hepta_1641_1                     -36.1039                3.1626              0.3163
hepta_164_1                     -32.3763                2.2463              0.2246
hepta_1642_1                     -28.6662                6.0036              0.6004
hepta_1643_1                     -28.2264                5.1872              0.5187
hepta_1644_1                     -41.0197                4.4367              0.4437
hepta_1645_1                     -24.0491                2.0073              0.2007
hepta_1646_1                     -41.9035                3.6774              0.3677
hepta_1647_1                     -30.0221                2.6883              0.2688
hepta_1648_1                     -31.0780                2.5724              0.2572
hepta_1649_1                     -32.7848                3.1824              0.3182
hepta_1650_1                     -31.3169                1.9459              0.1946
hepta_1651_1                     -35.0632                2.3805              0.2380
hepta_165_1                     -25.9108                5.8533              0.5853
hepta_1652_1                     -37.7845                2.5977              0.2598
hepta_1653_1                     -36.0359                4.3656              0.4366
hepta_1654_1                     -39.7699                3.5206              0.3521
hepta_1655_1                     -41.3094                8.9259              0.8926
hepta_1656_1                     -29.6559                3.3723              0.3372
hepta_1657_1                     -36.2153                5.6645              0.5664
hepta_1658_1                     -26.2294                5.4529              0.5453
hepta_1659_1                     -39.3309                3.1366              0.3137
hepta_1660_1                     -30.3367                2.6070              0.2607
hepta_1661_1                     -29.8299                2.4349              0.2435
hepta_166_1                     -29.8597                2.6934              0.2693
hepta_1662_1                     -31.7020                7.6766              0.7677
hepta_1663_1                     -29.4069                3.4685              0.3468
hepta_1664_1                     -37.2075                2.8866              0.2887
hepta_1665_1                     -22.5059                2.4525              0.2453
hepta_1666_1                     -32.7935                2.9177              0.2918
hepta_1667_1                     -37.5627                3.0278              0.3028
hepta_1668_1                     -28.3640                4.7164              0.4716
hepta_1669_1                     -38.5021                3.1696              0.3170
hepta_1670_1                     -31.1493                3.6278              0.3628
hepta_1671_1                     -33.1571                3.9327              0.3933
hepta_167_1                     -35.2570                6.6330              0.6633
hepta_1672_1                     -30.3658                3.8700              0.3870
hepta_1673_1                     -33.4347                2.2023              0.2202
hepta_1674_1                     -34.2459                4.3476              0.4348
hepta_1675_1                     -43.9145                3.1376              0.3138
hepta_1676_1                     -37.5981                4.6671              0.4667
hepta_1677_1                     -33.1895                3.9512              0.3951
hepta_1678_1                     -47.0937                5.1494              0.5149
hepta_1679_1                     -35.9907                2.5523              0.2552
hepta_1680_1                     -35.5892                3.3625              0.3363
hepta_1681_1                     -37.0679                4.6781              0.4678
hepta_168_1                     -30.9831                5.0395              0.5040
hepta_1682_1                     -38.8790                4.0837              0.4084
hepta_1683_1                     -23.8748                3.2301              0.3230
hepta_1684_1                     -23.9970                4.2547              0.4255
hepta_1685_1                     -24.9217                1.7933              0.1793
hepta_1686_1                     -41.0555                6.0607              0.6061
hepta_1687_1                     -33.9994                3.6669              0.3667
hepta_1688_1                     -23.7982                2.4533              0.2453
hepta_1689_1                     -20.9442                2.3825              0.2382
hepta_1690_1                     -28.7581                2.6624              0.2662
hepta_1691_1                     -38.1085                2.5024              0.2502
hepta_169_1                     -32.7456                3.9772              0.3977
hepta_1692_1                     -28.6378                8.1676              0.8168
hepta_1693_1                     -30.1597                3.4908              0.3491
hepta_1694_1                     -40.5423                3.0721              0.3072
hepta_1695_1                     -19.7471                2.8629              0.2863
hepta_1696_1                     -33.6430                2.2239              0.2224
hepta_1697_1                     -31.3312                5.2464              0.5246
hepta_1698_1                     -17.1986                2.6907              0.2691
hepta_1699_1                     -33.3066                6.9090              0.6909
hepta_1700_1                     -32.3423                5.3050              0.5305
hepta_1701_1                     -36.0128                2.4730              0.2473
hepta_170_1                     -38.1461                2.8509              0.2851
hepta_1702_1                     -29.7126                2.5694              0.2569
hepta_1703_1                     -34.2323                3.4711              0.3471
hepta_1704_1                     -19.3587                1.7921              0.1792
hepta_1705_1                     -31.1175                2.5719              0.2572
hepta_1706_1                     -30.7365                3.4849              0.3485
hepta_1707_1                     -26.0150                2.4924              0.2492
hepta_1708_1                     -22.4211                1.3584              0.1358
hepta_1709_1                     -30.7203                6.3711              0.6371
hepta_1710_1                     -22.3015                3.4930              0.3493
hepta_1711_1                     -19.0092                1.7433              0.1743
hepta_171_1                     -30.8349                4.3034              0.4303
hepta_1712_1                     -31.2354                2.6311              0.2631
hepta_1713_1                     -29.0680                3.6648              0.3665
hepta_1714_1                     -36.3780                3.7793              0.3779
hepta_1715_1                     -27.1296                3.4242              0.3424
hepta_1716_1                     -31.7098                5.3415              0.5341
hepta_1717_1                     -29.0722                6.5536              0.6554
hepta_1718_1                     -24.0801                2.9055              0.2905
hepta_1719_1                     -40.9033                3.5837              0.3584
hepta_17_1                     -44.2768                4.0317              0.4032
hepta_1720_1                     -30.5436                3.6176              0.3618
hepta_1721_1                     -44.7663                2.7375              0.2738
hepta_172_1                     -23.7762                3.1693              0.3169
hepta_1722_1                     -30.1565                6.7404              0.6740
hepta_1723_1                     -33.1241                4.8608              0.4861
hepta_1724_1                     -43.8290                4.4023              0.4402
hepta_1725_1                     -38.6170                5.2789              0.5279
hepta_1726_1                     -30.0784                2.1936              0.2194
hepta_1727_1                     -50.0384                3.1066              0.3107
hepta_1728_1                     -15.7400                2.4440              0.2444
hepta_1729_1                     -20.7498                3.2243              0.3224
hepta_1730_1                     -29.3880                2.9075              0.2908
hepta_1731_1                     -24.4168                2.0814              0.2081
hepta_173_1                     -42.3069                3.4757              0.3476
hepta_1732_1                     -27.8901                3.1391              0.3139
hepta_1733_1                     -40.8052                3.6968              0.3697
hepta_1734_1                     -21.4394                2.3923              0.2392
hepta_1735_1                     -39.2197                5.3526              0.5353
hepta_1736_1                     -29.4768                2.3454              0.2345
hepta_1737_1                     -25.4499                1.7287              0.1729
hepta_1738_1                     -27.8102                6.3067              0.6307
hepta_1739_1                     -31.3185                4.8396              0.4840
hepta_1740_1                     -32.8951                3.7908              0.3791
hepta_1741_1                     -44.8271                3.8060              0.3806
hepta_174_1                     -27.0180                2.4612              0.2461
hepta_1742_1                     -30.7725                3.8083              0.3808
hepta_1743_1                     -38.8188                4.2522              0.4252
hepta_1744_1                     -32.0721                4.0802              0.4080
hepta_1745_1                     -28.4971                3.3460              0.3346
hepta_1746_1                     -40.0482                4.9953              0.4995
hepta_1747_1                     -28.8239                2.1461              0.2146
hepta_1748_1                     -35.0648                3.2625              0.3262
hepta_1749_1                     -34.7893                4.4849              0.4485
hepta_1750_1                     -25.3282                2.2702              0.2270
hepta_1751_1                     -25.3331                2.3189              0.2319
hepta_175_1                     -29.0896                1.8774              0.1877
hepta_1752_1                     -29.3684                3.1397              0.3140
hepta_1753_1                     -33.5230                2.5417              0.2542
hepta_1754_1                     -43.2491                2.6398              0.2640
hepta_1755_1                     -32.5261                3.6445              0.3644
hepta_1756_1                     -39.9794                4.4018              0.4402
hepta_1757_1                     -35.4956                2.9975              0.2998
hepta_1758_1                     -40.1023                2.5487              0.2549
hepta_1759_1                     -24.9217                1.7703              0.1770
hepta_1760_1                     -41.4202                2.3768              0.2377
hepta_1761_1                     -22.9760                2.2444              0.2244
hepta_176_1                     -26.3890                4.0327              0.4033
hepta_1762_1                     -27.0970                5.5683              0.5568
hepta_1763_1                     -22.3210                2.1392              0.2139
hepta_1764_1                     -30.4465                4.8534              0.4853
hepta_1765_1                     -41.2187                7.1096              0.7110
hepta_1766_1                     -24.8503                1.7709              0.1771
hepta_1767_1                     -49.8002                2.4812              0.2481
hepta_1768_1                     -26.7566                1.9906              0.1991
hepta_1769_1                     -43.1949                5.4479              0.5448
hepta_1770_1                     -23.7202                2.3135              0.2314
hepta_1771_1                     -38.5555                1.7237              0.1724
hepta_177_1                     -27.9817                2.5676              0.2568
hepta_1772_1                     -28.1037                3.2107              0.3211
hepta_1773_1                     -41.8836                9.3799              0.9380
hepta_1774_1                     -43.1668                3.3048              0.3305
hepta_1775_1                     -33.4353                2.4960              0.2496
hepta_1776_1                     -27.6082                2.8361              0.2836
hepta_1777_1                     -37.9624                3.7805              0.3780
hepta_1778_1                     -32.6772                3.8304              0.3830
hepta_1780_1                     -17.6972                2.1005              0.2101
hepta_1781_1                     -30.8683                3.8070              0.3807
hepta_178_1                     -29.3800                4.4802              0.4480
hepta_1782_1                     -31.5726                5.4688              0.5469
hepta_1783_1                     -36.7973                4.8394              0.4839
hepta_1784_1                     -30.0290                2.8475              0.2848
hepta_1785_1                     -33.7617                4.8062              0.4806
hepta_1786_1                     -19.7909                2.1520              0.2152
hepta_1787_1                     -36.2526                3.9756              0.3976
hepta_1788_1                     -33.1849                4.5249              0.4525
hepta_1789_1                     -32.5320                2.9949              0.2995
hepta_1790_1                     -30.7066                2.6787              0.2679
hepta_179_1                     -21.4670                2.4365              0.2436
hepta_1792_1                     -24.1085                3.4359              0.3436
hepta_1793_1                     -26.8779                3.1819              0.3182
hepta_1795_1                     -27.9104                2.6778              0.2678
hepta_1796_1                     -24.6385                2.9846              0.2985
hepta_1797_1                     -31.0747                3.1005              0.3101
hepta_1798_1                     -24.6059                3.1049              0.3105
hepta_1799_1                     -40.3787                5.3042              0.5304
hepta_1800_1                     -20.7636                2.4803              0.2480
hepta_1801_1                     -30.7893                4.6611              0.4661
hepta_180_1                     -29.7438                2.8916              0.2892
hepta_1802_1                     -23.8013                2.1610              0.2161
hepta_1803_1                     -29.1908                3.8957              0.3896
hepta_1804_1                     -29.6051                2.2779              0.2278
hepta_1805_1                     -32.8478                2.1225              0.2122
hepta_1806_1                     -40.1113                3.5015              0.3501
hepta_1807_1                     -33.6155                3.3639              0.3364
hepta_1808_1                     -27.6312                2.7522              0.2752
hepta_1809_1                     -29.9625                2.2932              0.2293
hepta_1810_1                     -23.4467                1.8759              0.1876
hepta_1811_1                     -17.5576                2.0984              0.2098
hepta_181_1                     -33.0170                2.3590              0.2359
hepta_1812_1                     -23.1693                2.0458              0.2046
hepta_1813_1                     -34.0516                2.7183              0.2718
hepta_1814_1                     -30.0265                4.6842              0.4684
hepta_1815_1                     -42.2147                4.2455              0.4246
hepta_1816_1                     -38.5527                4.7743              0.4774
hepta_1818_1                     -20.6862                2.5568              0.2557
hepta_1819_1                     -43.9092                7.1544              0.7154
hepta_18_1                     -45.6786                3.8790              0.3879
hepta_1820_1                     -38.2344                2.5244              0.2524
hepta_1821_1                     -35.0160                3.6021              0.3602
hepta_182_1                     -26.8864                2.1441              0.2144
hepta_1822_1                     -23.3787                3.4517              0.3452
hepta_1823_1                     -31.5983                2.8440              0.2844
hepta_1824_1                     -25.6554                3.7681              0.3768
hepta_1825_1                     -53.2057                4.2054              0.4205
hepta_1826_1                     -27.0679                2.2266              0.2227
hepta_1827_1                     -27.5478                2.9116              0.2912
hepta_1828_1                     -26.6398                2.9665              0.2966
hepta_1829_1                     -32.3598                2.6023              0.2602
hepta_1830_1                     -38.7592                2.9096              0.2910
hepta_1831_1                     -32.6270                2.3373              0.2337
hepta_183_1                     -24.1545                1.5320              0.1532
hepta_1832_1                     -30.2649                4.2518              0.4252
hepta_1833_1                     -26.9936                4.4073              0.4407
hepta_1834_1                     -28.2534                1.8006              0.1801
hepta_1835_1                     -30.7443                2.1788              0.2179
hepta_1836_1                     -37.3010                2.4909              0.2491
hepta_1837_1                     -42.0013                3.6663              0.3666
hepta_1838_1                     -30.0589                3.1284              0.3128
hepta_1839_1                     -24.2560                2.8433              0.2843
hepta_1840_1                     -33.6200                3.1926              0.3193
hepta_1841_1                     -39.6376                3.6248              0.3625
hepta_184_1                     -32.4988                5.5215              0.5521
hepta_1842_1                     -27.0199                3.6313              0.3631
hepta_1843_1                     -31.0106                2.1478              0.2148
hepta_1844_1                     -34.6454                3.1081              0.3108
hepta_1845_1                     -24.5288                4.5642              0.4564
hepta_1846_1                     -37.3393                3.3737              0.3374
hepta_1847_1                     -34.0784                1.9686              0.1969
hepta_1848_1                     -32.8905                2.8269              0.2827
hepta_1849_1                     -43.4107                3.3525              0.3352
hepta_1850_1                     -34.2318                2.8129              0.2813
hepta_1851_1                     -33.7032                3.8539              0.3854
hepta_185_1                     -36.8874                4.9954              0.4995
hepta_1852_1                     -24.6028                2.7419              0.2742
hepta_1853_1                     -26.9255                2.8092              0.2809
hepta_1854_1                     -25.0766                2.6431              0.2643
hepta_1855_1                     -34.2451                3.1880              0.3188
hepta_1856_1                     -28.2365                2.4217              0.2422
hepta_1857_1                     -30.2619                5.8362              0.5836
hepta_1858_1                     -31.9671                3.3454              0.3345
hepta_1859_1                     -41.6037                2.3221              0.2322
hepta_1860_1                     -32.0962                3.5979              0.3598
hepta_1861_1                     -33.8842                3.3912              0.3391
hepta_186_1                     -26.8801                4.1276              0.4128
hepta_1862_1                     -27.6833                3.0536              0.3054
hepta_1863_1                     -40.8186                4.8904              0.4890
hepta_1864_1                     -27.5327                2.1177              0.2118
hepta_1865_1                     -28.6778                2.0220              0.2022
hepta_1866_1                     -23.0811                3.2442              0.3244
hepta_1867_1                     -38.0568                7.9146              0.7915
hepta_1868_1                     -37.4263                4.1805              0.4181
hepta_1869_1                     -29.7619                2.2759              0.2276
hepta_1870_1                     -33.8960                1.9926              0.1993
hepta_1871_1                     -30.4627                2.6869              0.2687
hepta_187_1                     -29.7013                4.5329              0.4533
hepta_1872_1                     -33.4573                4.0884              0.4088
hepta_1873_1                     -34.3094                3.0825              0.3082
hepta_1874_1                     -30.9391                2.5415              0.2542
hepta_1875_1                     -21.5336                2.0510              0.2051
hepta_1876_1                     -30.3688                2.0623              0.2062
hepta_1877_1                     -29.3241                1.8368              0.1837
hepta_1878_1                     -32.2479                2.9490              0.2949
hepta_1879_1                     -35.5560                3.0477              0.3048
hepta_1880_1                     -34.7962                3.3422              0.3342
hepta_1881_1                     -23.6394                3.6211              0.3621
hepta_188_1                     -34.8669                2.0615              0.2061
hepta_1882_1                     -43.2203                8.6142              0.8614
hepta_1883_1                     -35.2123                6.1241              0.6124
hepta_1884_1                     -33.6093                4.3645              0.4365
hepta_1885_1                     -32.6507                5.4844              0.5484
hepta_1886_1                     -29.7118                2.5561              0.2556
hepta_1887_1                     -35.0866                5.2883              0.5288
hepta_1888_1                     -32.5403                3.7900              0.3790
hepta_1889_1                     -31.5061                5.5446              0.5545
hepta_1890_1                     -46.4809                4.3561              0.4356
hepta_1891_1                     -24.9283                2.2481              0.2248
hepta_189_1                     -46.6468                5.2378              0.5238
hepta_1892_1                     -30.6600                2.4574              0.2457
hepta_1893_1                     -34.3433                2.3228              0.2323
hepta_1894_1                     -30.5142                2.2717              0.2272
hepta_1895_1                     -37.5882                2.4809              0.2481
hepta_1896_1                     -39.8925                3.0052              0.3005
hepta_1897_1                     -28.3225                2.2193              0.2219
hepta_1898_1                     -35.2755                3.3658              0.3366
hepta_1899_1                     -31.9097                2.2397              0.2240
hepta_1900_1                     -32.2794                3.2805              0.3281
hepta_1901_1                     -33.5832                3.4405              0.3440
hepta_190_1                     -38.0181                3.2913              0.3291
hepta_1902_1                     -32.8264                3.5879              0.3588
hepta_1903_1                     -33.2976                2.9108              0.2911
hepta_1904_1                     -24.6796                2.0534              0.2053
hepta_1905_1                     -35.3528                4.4081              0.4408
hepta_1906_1                     -43.9958                4.0402              0.4040
hepta_1907_1                     -34.7163                2.4447              0.2445
hepta_1908_1                     -31.6967                3.8217              0.3822
hepta_1909_1                     -27.7976                3.0708              0.3071
hepta_1910_1                     -34.6727                2.3191              0.2319
hepta_1911_1                     -31.9101                2.3735              0.2373
hepta_191_1                     -29.3828                3.4142              0.3414
hepta_1912_1                     -34.3308                3.9522              0.3952
hepta_1913_1                     -44.3135                4.2694              0.4269
hepta_1914_1                     -51.0098                2.8485              0.2849
hepta_1915_1                     -29.7488                4.1663              0.4166
hepta_1916_1                     -30.4451                2.6644              0.2664
hepta_1917_1                     -46.7393                3.4666              0.3467
hepta_1918_1                     -27.9686                3.4150              0.3415
hepta_1919_1                     -29.3922                3.2813              0.3281
hepta_19_1                     -42.5870                3.8736              0.3874
hepta_1920_1                     -26.2343                1.8960              0.1896
hepta_1921_1                     -31.2669                2.1893              0.2189
hepta_192_1                     -27.6821                2.5104              0.2510
hepta_1922_1                     -31.7163                4.4572              0.4457
hepta_1923_1                     -33.6254                3.4266              0.3427
hepta_1924_1                     -41.6839                4.5042              0.4504
hepta_1925_1                     -33.9212                3.3104              0.3310
hepta_1926_1                     -35.9883                5.8729              0.5873
hepta_1927_1                     -31.9099                2.6877              0.2688
hepta_1928_1                     -32.5328                4.1176              0.4118
hepta_1929_1                     -32.8628                3.2108              0.3211
hepta_1930_1                     -44.9280                4.7555              0.4756
hepta_1931_1                     -34.6625                3.4236              0.3424
hepta_193_1                     -25.9354                2.3929              0.2393
hepta_1932_1                     -22.4385                5.4468              0.5447
hepta_1933_1                     -37.3559                5.7294              0.5729
hepta_1934_1                     -32.7773                3.0995              0.3099
hepta_1935_1                     -27.5748                1.7954              0.1795
hepta_1936_1                     -31.1892                3.1919              0.3192
hepta_1937_1                     -37.3745                2.8762              0.2876
hepta_1938_1                     -30.8801                3.3804              0.3380
hepta_1939_1                     -32.3530                2.6303              0.2630
hepta_1940_1                     -35.0385                3.1645              0.3164
hepta_1941_1                     -25.6202                2.7452              0.2745
hepta_194_1                     -33.8771                5.1173              0.5117
hepta_1942_1                     -39.1864                2.4122              0.2412
hepta_1943_1                     -23.5056                3.3649              0.3365
hepta_1944_1                     -27.8626                1.6385              0.1638
hepta_1945_1                     -27.9142                6.8020              0.6802
hepta_1946_1                     -22.1387                2.4220              0.2422
hepta_1947_1                     -23.4258                3.9612              0.3961
hepta_1948_1                     -27.2605                3.8204              0.3820
hepta_1949_1                     -26.8014                3.1526              0.3153
hepta_1950_1                     -29.0428                3.4594              0.3459
hepta_1951_1                     -30.4862                3.8642              0.3864
hepta_195_1                     -30.1149                3.3467              0.3347
hepta_1952_1                     -22.2554                2.4259              0.2426
hepta_1953_1                     -31.9791                2.5693              0.2569
hepta_1954_1                     -43.3462                2.8846              0.2885
hepta_1955_1                     -31.6599                2.6022              0.2602
hepta_1956_1                     -45.8448                3.1103              0.3110
hepta_1957_1                     -24.8548                2.6307              0.2631
hepta_1958_1                     -31.1041                4.6418              0.4642
hepta_1959_1                     -35.1817                2.9453              0.2945
hepta_1960_1                     -24.7053                2.5028              0.2503
hepta_1961_1                     -27.0573                2.6162              0.2616
hepta_196_1                     -21.4503                3.1001              0.3100
hepta_1962_1                     -31.3890                1.9593              0.1959
hepta_1963_1                     -33.4742                2.9719              0.2972
hepta_1964_1                     -31.6267                2.0147              0.2015
hepta_1965_1                     -30.4106                3.0345              0.3034
hepta_1966_1                     -27.7224                2.8163              0.2816
hepta_1967_1                     -25.1409                1.9415              0.1942
hepta_1968_1                     -28.2881                1.8139              0.1814
hepta_1969_1                     -28.5066                2.1001              0.2100
hepta_1970_1                     -26.1116                2.0519              0.2052
hepta_1971_1                     -26.3640                1.8116              0.1812
hepta_197_1                     -25.6263                2.5313              0.2531
hepta_1972_1                     -28.9339                2.1511              0.2151
hepta_1973_1                     -31.4718                3.8980              0.3898
hepta_1974_1                     -23.7782                1.9660              0.1966
hepta_1975_1                     -19.6170                2.2445              0.2245
hepta_1976_1                     -23.9140                2.1401              0.2140
hepta_1977_1                     -23.2237                1.7135              0.1714
hepta_1978_1                     -26.1767                2.8129              0.2813
hepta_1979_1                     -29.6576                4.8713              0.4871
hepta_1980_1                     -29.3592                2.2003              0.2200
hepta_1981_1                     -30.4494                2.7723              0.2772
hepta_198_1                     -30.6872                3.7981              0.3798
hepta_1982_1                     -21.9794                2.8667              0.2867
hepta_1983_1                     -26.7409                2.0423              0.2042
hepta_1984_1                     -28.6648                2.7199              0.2720
hepta_1985_1                     -33.9599                2.6174              0.2617
hepta_1986_1                     -29.6390                3.0134              0.3013
hepta_1987_1                     -35.5978                3.3674              0.3367
hepta_1988_1                     -29.4727                6.7215              0.6721
hepta_1989_1                     -38.7440                5.1482              0.5148
hepta_1990_1                     -29.5856                2.6681              0.2668
hepta_1991_1                     -34.5464                2.6124              0.2612
hepta_199_1                     -44.6828                3.7651              0.3765
hepta_1992_1                     -36.1116                3.4462              0.3446
hepta_1994_1                     -32.4729                2.1855              0.2186
hepta_1995_1                     -17.7224                1.5153              0.1515
hepta_1996_1                     -34.8494                3.6922              0.3692
hepta_1997_1                     -30.1189                2.4012              0.2401
hepta_1998_1                     -32.9188                2.7460              0.2746
hepta_1999_1                     -35.0756                2.3431              0.2343
hepta_2000_1                     -23.7521                2.2672              0.2267
hepta_2001_1                     -27.2022                2.6461              0.2646
hepta_200_1                     -33.7900                2.9949              0.2995
hepta_2002_1                     -27.6921                2.0454              0.2045
hepta_2003_1                     -42.9233                3.4039              0.3404
hepta_2004_1                     -39.5656                3.0111              0.3011
hepta_2005_1                     -25.3458                2.3747              0.2375
hepta_2006_1                     -37.7083                1.9194              0.1919
hepta_2007_1                     -31.0784                2.2212              0.2221
hepta_2008_1                     -28.3314                2.8472              0.2847
hepta_2009_1                     -30.6300                1.7833              0.1783
hepta_2010_1                     -31.7895                3.7766              0.3777
hepta_2011_1                     -26.6471                2.6773              0.2677
hepta_201_1                     -33.7951                2.0658              0.2066
hepta_2012_1                     -24.7686                2.2391              0.2239
hepta_2013_1                     -26.9324                2.4534              0.2453
hepta_2014_1                     -33.6632                2.6332              0.2633
hepta_2015_1                     -28.3474                2.4530              0.2453
hepta_2016_1                     -27.7404                1.8902              0.1890
hepta_2017_1                     -21.3852                2.3194              0.2319
hepta_2018_1                     -24.5247                1.7712              0.1771
hepta_2019_1                     -30.6072                2.2789              0.2279
hepta_20_1                     -20.5430                2.0112              0.2011
hepta_2020_1                     -29.3090                2.8641              0.2864
hepta_2021_1                     -27.8537                1.8139              0.1814
hepta_202_1                     -33.4801                2.5514              0.2551
hepta_2022_1                     -34.0274                1.6219              0.1622
hepta_203_1                     -23.8255                3.1218              0.3122
hepta_204_1                     -26.8322                4.8189              0.4819
hepta_205_1                     -27.0206                3.2303              0.3230
hepta_206_1                     -45.2961                3.5186              0.3519
hepta_207_1                     -29.0144                1.8348              0.1835
hepta_208_1                     -39.4700                4.8762              0.4876
hepta_209_1                     -29.6071                3.6860              0.3686
hepta_210_1                     -41.0716                3.9671              0.3967
hepta_211_1                     -35.3047                5.1345              0.5134
hepta_212_1                     -35.0770                2.6973              0.2697
hepta_213_1                     -31.6664                3.2116              0.3212
hepta_214_1                     -29.8022                3.9893              0.3989
hepta_215_1                     -46.0557                5.5938              0.5594
hepta_216_1                     -25.3101                2.9244              0.2924
hepta_217_1                     -41.5985                4.4206              0.4421
hepta_218_1                     -31.0606                2.3329              0.2333
hepta_219_1                     -26.2017                3.0784              0.3078
hepta_2_1                     -16.1165                2.0658              0.2066
hepta_220_1                     -31.2037                2.1863              0.2186
hepta_221_1                     -38.7102                3.0154              0.3015
hepta_22_1                     -29.3913                4.9818              0.4982
hepta_222_1                     -29.9512                2.6932              0.2693
hepta_223_1                     -25.8384                2.6010              0.2601
hepta_224_1                     -40.7764                7.3006              0.7301
hepta_225_1                     -32.0052                2.7228              0.2723
hepta_226_1                     -38.7267                4.4597              0.4460
hepta_227_1                     -40.4570                3.4315              0.3432
hepta_228_1                     -45.1316                5.4829              0.5483
hepta_229_1                     -21.8043                1.9772              0.1977
hepta_230_1                     -23.0405                1.9082              0.1908
hepta_231_1                     -22.1594                1.8388              0.1839
hepta_23_1                     -27.7977                2.4894              0.2489
hepta_233_1                     -28.3266                3.9876              0.3988
hepta_234_1                     -33.1755                4.7149              0.4715
hepta_235_1                     -25.9614                2.0303              0.2030
hepta_236_1                     -46.5426                6.7068              0.6707
hepta_237_1                     -46.7206                2.9421              0.2942
hepta_239_1                     -47.2128                4.2916              0.4292
